qindex,ASSIM-N_I,ASSIM_I,MADDA_I,SHAMS_I,MIN-W_I,MIN-Y_I,P_SIL_I,SIL_I,SAKT_I,ASSIM-M_B,ASSIM-N_B,ASSIM_B,MADDA_B,CLIT-H_B,MIN-Y_B,SIL_B
45:17:4,0,0,1,0,0,0,0,2,0,0,3,0,1,0,0,0
45:18:10,1,0,3,4,0,0,0,2,0,0,6,0,0,0,0,0
45:21:5,0,0,2,4,0,0,0,2,0,0,3,0,0,1,0,0
45:23:5,0,0,0,3,0,0,0,1,0,0,4,0,1,3,0,0
45:24:11,1,0,1,2,0,0,0,2,0,1,3,0,2,0,0,0
45:26:4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
45:28:6,4,0,0,1,0,0,0,2,0,1,1,0,1,1,0,0
45:30:11,1,0,0,3,0,0,0,1,0,1,2,0,1,0,0,0
45:32:16,1,0,1,1,0,0,0,2,0,2,2,0,0,1,0,0
45:34:13,0,0,1,4,0,0,0,0,0,1,2,0,0,0,0,0
45:37:5,2,0,1,5,0,0,0,2,0,0,2,0,2,0,0,0
46:4:1,1,0,0,2,0,0,0,1,0,1,6,0,1,0,0,0
46:5:2,0,0,2,2,0,0,0,3,0,0,5,0,1,1,0,0
46:7:5,0,0,1,1,0,0,0,1,0,0,3,0,0,2,0,0
46:8:21,1,0,0,2,0,0,1,0,0,0,3,0,3,0,0,0
46:10:2,1,0,1,3,0,0,0,2,0,1,3,0,1,2,0,0
46:11:8,1,0,0,0,0,0,0,2,0,0,9,0,3,2,0,0
46:13:3,1,0,2,1,0,0,0,4,0,0,3,0,0,2,0,0
46:15:11,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0
46:15:41,0,0,1,1,0,0,0,3,0,0,2,0,3,0,0,0
46:17:8,0,0,1,2,0,0,0,1,0,0,3,0,3,0,0,0
46:18:10,1,0,0,2,0,0,0,3,0,2,3,0,0,0,0,0
46:20:14,3,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0
46:21:17,2,0,0,3,0,0,0,2,0,1,1,0,5,1,0,0
46:23:10,0,0,0,0,0,0,0,2,0,1,6,0,2,1,0,0
46:25:9,0,0,0,0,0,0,0,1,0,1,5,0,4,0,0,0
46:26:25,0,0,0,2,0,0,0,3,0,2,2,0,0,1,0,0
46:28:13,3,0,0,0,0,0,0,5,0,1,2,0,3,0,0,0
46:30:8,0,0,0,1,0,0,0,2,0,2,6,0,2,1,0,0
46:32:3,0,0,2,3,0,0,0,2,0,0,4,0,2,2,0,0
46:33:15,1,0,0,1,0,1,0,5,0,0,2,0,1,1,0,0
46:35:5,0,0,0,4,0,0,0,3,0,0,4,1,1,0,0,0
47:1:8,0,0,0,2,0,0,0,5,0,0,3,0,0,0,0,0
47:3:8,1,0,1,3,0,0,0,4,0,0,2,0,2,0,0,0
47:4:20,1,0,2,2,0,0,0,3,0,1,4,0,1,0,0,0
47:7:5,4,0,0,2,0,0,0,5,0,0,1,0,1,0,0,0
47:10:11,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0
47:12:14,0,0,0,1,0,0,0,1,0,0,9,0,1,1,0,0
47:14:8,0,0,3,1,0,0,0,1,0,1,10,0,2,3,0,0
47:15:25,1,0,2,2,0,0,0,3,0,1,8,0,1,0,0,0
47:16:11,1,0,3,2,0,0,0,4,0,1,3,0,1,0,0,0
47:18:11,2,0,1,2,0,0,0,1,0,0,3,0,2,1,0,0
47:20:12,1,0,0,1,0,0,0,1,0,1,5,0,0,0,0,0
47:22:3,0,0,1,1,0,0,0,4,0,1,3,0,4,0,0,0
47:25:9,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0
47:28:1,0,0,1,2,0,0,0,2,0,2,2,0,1,1,0,0
47:30:10,1,0,1,5,0,0,0,5,0,0,4,0,0,0,0,0
47:32:20,0,0,1,4,0,0,0,8,0,0,3,0,2,0,0,0
47:35:3,2,0,1,3,0,0,0,4,0,0,5,0,1,0,0,0
47:38:2,3,0,3,2,0,0,0,3,0,2,4,0,1,1,0,0
48:1:2,3,0,0,5,0,0,0,0,0,0,5,0,1,1,0,0
48:4:4,0,0,0,3,0,0,0,1,0,0,4,0,1,0,0,0
48:5:15,1,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0
48:7:5,0,0,0,4,0,0,0,1,0,0,5,0,1,1,0,0
48:10:14,1,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0
48:11:19,2,0,0,3,0,0,0,0,0,1,5,0,1,0,0,0
48:12:12,2,0,2,4,0,0,0,0,0,0,7,0,1,1,0,0
48:14:13,1,0,0,2,0,0,0,2,0,0,5,1,0,0,0,0
48:15:29,0,0,0,1,0,0,0,3,0,1,7,1,0,0,0,0
48:16:28,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0
48:18:3,1,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0
48:20:7,1,0,0,3,0,0,0,2,0,0,5,0,0,1,0,0
48:22:5,1,0,0,2,0,0,0,0,0,1,6,0,0,0,0,1
48:24:11,0,0,1,1,0,0,0,1,0,0,5,0,0,1,0,0
48:25:22,1,0,1,2,0,0,0,3,0,2,3,0,0,1,0,0
48:26:12,0,0,1,5,0,0,0,1,0,0,2,0,1,2,0,0
48:27:14,0,0,0,2,0,0,0,1,0,0,4,0,1,3,0,0
48:29:2,1,0,2,4,0,0,0,0,0,1,4,0,1,1,0,0
48:29:32,0,0,1,6,0,0,0,3,0,1,2,0,0,3,0,0
49:1:8,0,0,1,4,0,0,0,5,0,0,2,0,1,2,0,0
49:2:18,2,0,2,3,0,0,0,1,0,1,2,0,0,0,0,0
49:4:8,0,0,2,1,0,0,0,5,0,0,9,0,2,0,0,0
49:6:17,0,0,1,3,0,0,0,2,0,0,1,0,1,1,0,0
49:8:1,0,0,3,3,0,0,0,4,0,0,6,0,1,0,0,0
49:9:24,0,0,1,2,0,0,0,5,0,0,5,0,2,0,0,0
49:11:14,1,0,4,1,0,0,0,4,0,0,5,0,2,0,0,0
49:12:4,0,0,1,4,0,0,0,3,0,1,6,1,0,0,0,0
49:13:2,2,0,1,3,0,0,0,3,0,1,5,1,2,0,0,0
49:14:11,1,0,0,3,0,0,0,4,0,1,2,0,0,2,0,0
49:15:14,0,0,1,6,0,0,0,3,0,1,1,1,0,0,0,0
49:17:10,1,0,1,7,0,0,0,1,0,0,3,0,1,0,0,0
50:2:4,3,0,2,0,0,0,0,1,0,1,5,0,0,0,0,0
50:5:7,2,0,1,1,0,0,0,1,0,0,8,0,2,0,0,0
50:8:5,1,0,2,3,0,0,0,0,0,0,11,0,0,2,0,0
50:12:7,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0
50:16:7,0,0,1,1,0,0,0,0,0,0,3,0,0,2,0,0
50:19:7,3,0,3,1,0,0,0,0,0,0,5,0,0,1,0,0
50:23:4,0,0,0,2,0,0,0,0,0,0,4,0,1,2,0,0
50:27:8,0,0,0,0,0,0,1,1,0,1,4,0,1,0,0,0
50:31:3,0,0,2,1,0,0,0,0,0,2,4,0,0,0,0,0
50:36:4,0,0,0,2,0,0,0,1,0,1,5,0,0,1,0,0
50:38:6,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0
50:41:6,1,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0
50:45:7,0,0,1,6,0,0,0,0,0,1,7,0,0,0,0,0
51:8:3,1,0,0,2,0,0,0,1,0,1,3,0,0,1,0,0
51:15:2,0,0,1,1,0,0,0,2,0,0,4,0,2,0,0,0
51:20:4,2,0,2,2,0,0,0,2,0,0,2,0,2,1,0,0
51:25:6,1,0,1,0,0,0,0,1,0,0,7,0,2,3,0,0
51:29:7,1,0,0,0,0,0,0,2,0,0,5,0,3,1,0,0
51:34:4,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0
51:39:2,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0
51:43:3,2,0,1,2,0,0,0,5,0,0,6,0,0,0,0,0
51:47:2,0,0,0,2,0,0,0,3,0,1,4,0,1,0,0,0
51:51:8,1,0,0,0,0,0,0,2,0,2,6,0,2,1,0,0
51:55:3,2,0,0,3,0,0,0,1,0,1,4,0,2,0,0,0
51:59:6,1,0,0,5,0,0,0,1,0,0,6,0,0,0,0,0
52:7:4,1,0,1,2,0,0,0,0,0,1,8,0,0,1,0,0
52:14:5,2,0,1,0,0,0,0,2,0,0,2,0,3,0,0,0
52:18:6,1,0,1,0,0,0,0,2,0,2,9,0,0,0,0,0
52:24:2,0,0,1,2,0,0,0,1,0,0,4,0,2,1,0,0
52:28:7,1,0,0,1,0,0,0,1,0,2,2,0,2,1,0,0
52:32:7,0,0,0,1,0,0,0,4,0,0,3,2,1,2,0,0
52:37:2,2,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0
52:41:4,0,0,1,3,0,0,0,4,0,0,6,0,0,0,0,0
52:45:4,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
52:48:8,1,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0
53:5:2,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0
53:13:1,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
53:20:2,3,0,0,2,0,0,0,0,0,0,3,0,4,1,0,0
53:36:3,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0
53:42:4,2,0,0,4,0,0,0,0,0,0,1,0,0,5,0,0
53:50:1,0,0,1,1,0,0,0,2,0,0,3,0,3,1,0,0
53:57:1,2,0,0,5,0,0,0,3,0,0,2,0,0,0,0,0
54:2:3,1,0,3,2,0,0,0,4,0,1,8,0,1,0,0,0
54:6:8,1,0,0,1,0,0,0,2,0,0,6,0,1,1,0,0
54:10:5,1,0,4,1,0,0,0,0,0,0,9,1,3,0,0,0
54:15:5,1,0,0,2,0,0,0,0,0,0,9,0,1,0,0,0
54:20:3,1,0,0,3,0,0,0,1,0,0,8,0,3,1,0,0
54:25:3,0,0,1,1,0,0,0,2,0,0,7,0,0,0,0,0
54:29:4,0,0,0,2,0,0,0,1,0,0,5,0,3,0,0,0
54:34:7,2,0,0,1,0,0,0,3,0,3,7,0,1,1,0,0
54:39:2,0,0,3,3,0,0,0,2,0,1,5,0,0,0,0,0
54:44:1,1,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0
54:49:2,0,0,0,1,0,0,0,0,0,0,10,0,3,0,0,0
54:55:1,2,0,1,8,0,0,0,1,0,0,3,0,0,0,0,0
55:8:4,1,0,2,2,0,0,0,2,0,0,3,0,0,0,0,0
55:15:3,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0
55:22:4,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0
55:29:2,2,0,2,2,0,0,0,1,0,0,3,0,0,0,0,0
55:33:10,4,0,3,3,0,0,0,1,0,0,6,0,0,0,0,0
55:38:1,2,0,4,1,0,0,0,0,0,0,4,0,1,2,0,0
55:43:5,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0
55:51:2,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0
55:56:6,1,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0
55:63:4,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0
55:72:3,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
55:78:5,2,0,1,3,0,0,0,0,0,0,7,0,1,0,0,0
56:8:4,0,0,1,3,0,0,0,1,0,0,5,0,1,0,0,0
56:18:1,1,0,1,1,0,0,0,1,0,0,9,0,0,0,0,0
56:25:5,2,0,1,0,0,0,0,0,0,0,16,0,2,0,0,0
56:35:3,1,0,1,2,0,0,0,1,0,0,10,0,1,0,0,0
56:45:3,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0
56:51:3,1,0,1,2,0,0,0,0,0,1,4,0,0,0,0,0
56:59:2,2,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0
56:64:2,3,0,3,1,0,0,0,0,0,0,2,0,1,1,0,0
56:70:5,3,0,0,1,0,0,0,0,0,0,3,0,2,1,0,0
56:77:1,4,0,0,0,0,0,0,0,0,1,7,0,2,2,0,0
56:85:2,3,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0
56:91:1,0,0,1,4,0,0,0,0,0,0,4,0,1,0,0,0
57:1:6,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0
57:4:3,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
57:4:33,1,0,0,7,0,0,0,2,0,1,2,0,0,2,0,0
57:7:7,3,0,0,2,0,0,0,3,0,1,4,0,1,1,0,0
57:9:7,3,0,0,5,0,0,0,1,0,2,4,0,0,0,0,0
57:10:20,1,0,1,3,0,0,0,3,0,0,8,0,1,3,0,0
57:12:1,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0
57:13:9,2,0,1,1,0,0,0,3,0,1,6,0,0,3,0,0
57:14:12,1,0,1,3,0,0,0,2,0,1,2,0,1,0,0,0
57:16:7,0,0,0,2,0,0,0,3,0,0,2,0,1,0,0,0
57:17:9,1,0,2,4,0,0,0,3,0,0,3,0,1,1,0,0
57:19:14,0,0,1,1,0,0,0,4,0,0,6,0,2,1,0,0
57:20:24,0,0,1,4,0,0,0,2,0,0,7,0,2,0,0,0
57:21:15,1,0,1,2,0,0,0,0,0,0,6,0,3,1,0,0
57:22:20,0,0,0,4,0,0,0,2,0,0,3,0,1,0,0,0
57:25:2,3,0,0,4,0,0,0,0,0,0,5,0,0,2,0,0
57:26:4,1,0,0,1,0,0,0,0,0,2,4,0,1,0,0,0
57:27:20,0,0,2,2,0,0,0,4,0,0,2,0,0,1,0,0
57:28:11,0,0,1,3,0,0,0,0,0,0,6,1,0,2,0,0
57:29:19,1,0,0,8,0,0,0,0,0,1,2,0,2,0,0,0
58:2:5,1,0,3,1,0,0,0,1,0,1,6,0,0,0,0,0
58:3:12,0,0,2,2,0,0,0,1,0,0,7,0,0,2,0,0
58:4:21,1,0,1,3,0,0,0,1,0,1,6,0,1,1,0,0
58:6:7,0,0,0,4,0,0,0,1,0,0,2,0,1,0,0,0
58:7:22,0,0,0,1,0,0,0,2,0,1,1,0,2,0,0,0
58:8:5,1,0,1,4,0,0,0,2,0,0,0,0,1,0,0,0
58:8:35,0,0,1,5,0,0,0,4,0,0,0,0,2,0,0,0
58:10:7,2,0,2,4,0,0,0,6,0,0,0,0,1,0,0,0
58:11:20,1,0,1,2,0,0,0,5,0,0,5,0,1,0,0,0
58:12:19,0,0,0,6,0,0,0,5,0,0,4,0,0,1,0,0
58:14:2,1,0,1,2,0,0,0,3,0,2,1,0,1,0,0,0
58:16:3,0,0,1,4,0,0,0,2,0,1,6,0,1,1,0,0
58:18:8,1,0,2,5,0,0,0,1,0,0,0,0,3,1,0,0
58:20:6,0,0,5,4,0,0,1,2,0,0,2,0,2,1,0,0
58:22:19,0,0,2,2,0,0,0,3,0,1,3,0,1,0,0,0
58:22:49,0,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0
59:2:13,1,0,1,3,0,0,0,5,0,3,1,0,2,0,0,0
59:3:2,0,0,3,6,0,0,0,1,0,1,3,0,0,1,0,0
59:5:6,0,0,3,4,0,0,0,0,0,0,3,0,3,2,0,0
59:6:23,1,0,2,4,0,0,0,0,0,0,3,0,2,1,0,0
59:7:28,2,0,2,5,0,0,0,4,0,0,3,0,1,1,0,0
59:9:3,1,0,1,1,0,0,0,2,0,0,4,0,2,1,0,0
59:10:2,0,0,1,0,0,0,0,2,0,0,3,0,1,0,0,0
59:11:9,2,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0
59:12:11,2,0,1,1,0,0,0,0,0,2,5,0,0,0,0,0
59:14:13,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0
59:16:9,2,0,3,4,0,0,0,4,0,0,3,0,2,0,0,0
59:18:12,3,0,2,4,0,0,0,3,0,0,1,0,1,0,0,0
59:21:4,0,0,0,7,0,0,0,0,0,0,3,0,1,1,0,0
59:23:3,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0
59:24:14,0,0,3,4,0,0,0,4,0,2,1,0,0,0,0,0
60:1:27,3,0,2,2,0,0,1,1,0,1,4,0,2,0,0,0
60:2:4,1,0,2,2,0,0,0,2,0,1,4,0,3,0,0,0
60:4:8,1,0,2,2,0,0,0,3,0,0,1,0,2,2,0,0
60:4:38,1,0,0,1,0,0,0,1,0,0,3,0,2,0,0,0
60:6:3,0,0,0,4,0,0,0,1,0,2,6,0,0,0,0,0
60:7:14,0,0,0,5,0,0,0,1,0,1,3,0,1,0,0,0
60:9:8,0,0,3,3,0,0,0,3,0,1,5,0,2,0,0,0
60:10:17,3,0,0,0,0,0,0,4,0,1,2,0,4,0,0,0
60:10:47,3,0,0,3,0,0,0,4,0,2,3,0,2,1,0,0
60:11:21,0,0,2,2,0,0,0,0,0,0,3,0,1,1,0,0
60:12:30,0,0,1,3,0,0,0,3,0,0,3,0,0,0,0,0
61:1:1,1,0,1,5,0,0,0,2,0,0,1,0,0,0,0,0
61:3:7,0,0,0,2,0,0,0,1,0,1,3,1,1,2,0,0
61:5:17,0,0,1,4,0,0,0,0,0,1,4,0,1,0,0,0
61:6:23,0,0,1,4,0,0,0,2,0,1,2,0,2,1,0,0
61:8:5,1,0,1,2,0,0,0,1,0,1,1,0,1,4,0,0
61:10:10,2,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0
61:12:13,2,0,1,3,0,1,0,2,0,0,4,0,2,0,0,0
61:14:17,1,0,3,5,0,0,0,2,0,0,3,2,1,0,0,0
62:1:11,0,0,0,0,0,1,0,2,0,0,5,0,0,1,0,0
62:3:4,0,0,1,3,0,0,0,2,0,0,2,0,0,0,0,0
62:5:16,1,0,2,4,0,0,0,2,0,0,4,0,2,1,0,1
62:7:5,1,0,1,4,0,0,0,1,0,1,2,0,1,1,0,0
62:9:8,2,0,0,4,0,0,0,5,0,0,4,0,0,0,0,0
62:11:1,2,0,2,8,0,0,0,3,0,0,2,0,1,0,0,0
63:1:10,0,0,1,4,0,0,0,5,0,0,2,0,1,1,0,0
63:3:7,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0
63:5:4,0,0,1,3,0,0,0,2,0,1,1,0,0,0,0,0
63:7:2,3,0,1,2,0,0,0,2,0,0,1,0,1,0,0,0
63:8:12,1,0,2,1,0,0,0,3,0,1,4,0,1,1,0,0
63:10:7,0,0,1,6,0,0,0,0,0,0,6,0,3,0,0,0
64:1:5,2,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0
64:3:3,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0
64:5:10,0,0,0,2,0,0,0,5,0,1,5,2,2,1,0,0
64:7:11,1,0,0,6,0,0,0,1,0,0,5,0,1,1,0,0
64:9:13,0,0,1,1,0,0,0,3,0,0,4,0,3,1,0,0
64:11:5,0,0,0,7,0,0,0,2,0,0,4,0,1,1,0,0
64:13:8,1,0,1,2,0,0,0,5,0,0,5,0,3,1,0,0
64:16:2,2,0,1,4,0,0,0,5,0,0,4,0,0,1,0,0
64:18:4,0,0,2,6,0,0,0,2,0,0,4,0,1,0,0,0
65:1:29,1,0,0,3,0,0,0,1,0,0,4,0,0,1,0,0
65:2:13,0,0,0,4,0,0,0,1,0,0,4,1,1,3,0,0
65:3:13,0,0,3,2,0,0,0,1,0,0,6,0,0,1,0,0
65:4:22,2,0,1,3,0,0,0,1,0,1,3,1,2,5,0,0
65:6:10,2,0,0,0,0,0,0,3,0,1,7,0,1,2,0,0
65:7:8,1,0,0,3,0,0,0,0,0,0,6,0,2,2,0,0
65:8:13,1,0,1,3,0,0,0,4,0,0,6,0,0,0,0,0
65:11:5,0,0,0,6,0,0,0,2,0,0,7,0,1,1,0,0
65:12:1,0,0,1,6,0,0,0,1,0,0,4,0,1,0,0,0
66:1:6,0,0,0,6,0,0,0,0,0,0,2,0,1,0,0,0
66:3:6,1,0,0,2,0,0,0,0,0,0,4,0,1,4,0,0
66:4:7,1,0,3,1,0,0,0,0,0,0,9,0,2,2,0,0
66:5:16,1,0,3,2,0,0,0,4,0,0,5,0,2,0,0,0
66:7:6,2,0,1,1,0,0,0,2,0,0,4,0,1,0,0,0
66:8:24,0,0,1,3,0,0,0,1,0,0,2,0,2,1,0,0
66:9:8,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0
66:10:26,1,0,0,3,0,0,0,1,0,0,3,0,1,1,0,0
66:12:5,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0
67:2:5,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0
67:4:6,0,0,1,4,0,0,0,3,0,0,4,0,1,0,0,0
67:7:7,1,0,1,1,0,0,0,1,0,0,4,0,2,0,0,0
67:9:16,1,0,0,2,0,0,0,3,0,2,6,0,1,0,0,0
67:13:3,1,0,0,3,0,0,0,3,0,1,4,0,1,3,0,0
67:16:3,1,0,2,2,0,0,0,0,0,1,5,0,0,0,0,0
67:19:2,2,0,1,3,0,0,0,1,0,1,4,0,0,1,0,0
67:21:2,1,0,0,1,0,0,0,1,0,0,5,1,3,2,0,0
67:23:8,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0
67:27:2,1,0,1,2,0,0,0,1,0,1,4,0,0,1,0,0
67:29:4,1,0,3,3,0,0,0,0,0,1,6,0,1,1,0,0
68:2:3,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0
68:9:1,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0
68:15:6,0,0,2,1,0,0,0,3,0,0,2,0,1,1,0,0
68:22:3,2,0,1,0,0,0,0,3,0,1,4,1,1,0,0,0
68:28:5,0,0,0,0,0,0,0,2,0,0,3,0,5,0,0,0
68:33:1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
68:38:5,0,0,2,0,0,0,0,2,0,1,3,0,0,0,0,0
68:42:6,0,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0
68:46:1,1,0,0,0,0,0,0,0,0,1,8,0,1,2,0,0
68:49:8,0,0,2,5,0,0,0,2,0,0,4,0,0,3,0,0
69:2:1,0,0,3,1,0,0,0,2,0,1,7,0,1,1,0,0
69:9:6,0,0,1,1,0,0,0,1,0,0,6,0,1,0,0,0
69:14:5,2,0,2,1,0,0,0,0,0,0,9,0,1,2,0,0
69:19:6,1,0,2,0,0,0,0,3,0,0,5,0,1,1,0,0
69:25:5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
69:32:4,0,0,0,1,0,0,0,0,0,0,3,0,2,2,0,0
69:38:2,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0
69:44:4,2,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0
69:52:1,0,0,2,5,0,0,0,0,0,0,5,0,0,2,0,0
70:4:11,0,0,1,1,0,0,0,0,0,0,6,0,0,2,0,0
70:12:2,2,0,0,2,0,0,0,1,0,0,4,0,2,0,0,0
70:21:2,0,0,2,2,0,0,0,0,0,2,2,0,1,0,0,0
70:28:4,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0
70:33:3,0,0,2,1,0,0,0,2,0,0,4,0,1,0,0,0
70:39:2,0,0,0,0,0,0,0,3,0,1,2,0,2,0,0,0
70:43:4,1,0,0,3,0,0,0,1,0,0,5,0,2,1,0,0
71:1:16,0,0,1,2,0,0,0,1,0,1,4,0,1,0,0,0
71:4:16,1,0,1,0,0,0,0,4,0,0,4,0,3,0,0,0
71:8:2,1,0,1,1,0,0,0,1,0,2,7,2,1,1,0,0
71:13:2,1,0,0,3,0,0,0,1,0,1,6,0,0,0,0,0
71:18:3,0,0,0,1,0,0,0,4,0,0,9,0,1,2,0,0
71:23:3,0,0,1,2,0,0,0,4,0,1,7,0,0,0,0,0
71:25:12,1,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0
71:28:10,0,0,0,5,0,0,0,1,0,0,4,0,2,1,0,0
72:2:8,1,0,0,2,0,0,0,0,0,0,7,0,2,3,0,0
72:6:3,2,0,1,2,0,0,0,1,0,0,9,0,0,0,0,0
72:9:5,0,0,1,2,0,0,0,0,0,0,5,0,1,1,0,0
72:11:9,0,0,0,1,0,0,0,0,0,0,9,0,2,3,0,0
72:14:5,0,0,2,1,0,0,0,4,0,1,7,0,0,1,0,0
72:18:2,0,0,0,2,0,0,0,3,0,0,3,0,4,2,0,0
72:21:6,0,0,0,3,0,0,0,0,0,0,7,0,1,4,0,0
72:23:16,0,0,0,0,0,0,0,1,0,0,3,0,4,2,0,0
72:27:1,0,0,0,3,0,0,0,1,0,0,6,0,0,2,0,0
73:1:5,1,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0
73:6:8,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0
73:11:2,1,0,0,1,0,0,0,1,0,0,7,0,5,0,0,0
73:15:9,1,0,2,2,0,0,0,0,0,0,8,0,0,3,0,0
73:19:8,1,0,1,5,0,0,0,0,0,0,2,0,0,1,0,0
74:10:1,0,1,0,0,0,0,0,0,0,0,7,0,1,5,0,0
74:18:3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
74:27:2,1,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0
74:37:6,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0
74:45:3,2,0,1,3,0,0,0,0,0,0,6,0,1,0,0,0
74:52:7,1,0,1,5,0,0,0,0,0,0,5,1,3,2,0,0
75:3:5,2,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0
75:11:2,2,0,0,0,0,0,0,1,0,0,2,0,1,6,0,0
75:18:1,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0
75:26:3,0,0,0,3,0,0,0,0,1,0,2,0,2,1,0,0
75:35:1,2,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0
75:40:6,2,0,0,5,0,1,0,0,0,0,6,0,0,0,0,0
76:3:4,0,0,0,2,0,0,0,1,0,0,7,0,1,0,0,0
76:7:6,1,0,1,3,0,0,0,0,0,0,7,0,0,2,0,0
76:11:5,0,0,1,0,0,0,0,1,0,2,10,0,0,0,0,0
76:15:6,1,0,0,0,0,0,1,1,0,0,9,0,0,0,0,0
76:20:4,1,0,1,0,0,0,0,1,0,1,8,0,1,0,0,0
76:23:6,1,0,3,0,0,0,0,0,0,0,7,0,0,1,0,0
76:28:1,0,0,3,2,0,0,0,0,0,0,5,0,3,2,0,0
76:31:2,0,0,1,5,0,0,0,0,0,0,7,0,0,1,0,0
77:8:2,0,0,1,3,0,0,0,0,0,0,2,0,1,0,0,0
77:18:1,0,1,2,0,0,0,0,0,0,1,12,0,0,0,0,0
77:27:1,3,0,1,1,0,0,0,2,0,2,8,0,2,1,0,0
77:32:3,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0
77:40:2,1,0,1,0,0,0,0,4,0,1,8,0,0,0,0,0
77:47:3,0,0,1,4,0,0,0,1,0,0,3,0,0,1,0,0
78:5:2,1,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0
78:14:5,1,0,1,2,0,0,0,0,0,0,7,0,0,1,0,0
78:22:1,0,0,1,1,0,0,0,3,0,0,10,0,1,0,0,0
78:30:3,0,0,3,5,0,0,0,0,0,0,10,0,0,0,0,0
79:2:2,0,0,0,4,0,0,0,1,0,0,10,0,0,0,0,0
79:12:5,0,0,0,1,0,0,0,0,0,1,4,1,2,2,0,0
79:19:2,1,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0
79:27:3,0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0
79:35:3,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0
79:42:1,4,0,0,4,0,0,0,1,0,0,2,0,4,0,0,0
80:1:5,3,0,2,1,0,0,0,0,0,0,2,0,3,2,0,0
